,sentiment,totalScores,positive,negative
2020-02-19 00:00:00,0.034650944454834486,5347,0.78,0.22
2020-02-20 00:00:00,-0.029420908954552273,6667,0.7,0.3
2020-02-21 00:00:00,-0.030639716666666667,6000,0.7,0.3
2020-02-22 00:00:00,-0.03971175364362952,2127,0.75,0.25
2020-02-23 00:00:00,-0.031152298558100085,5895,0.74,0.26
2020-02-24 00:00:00,-0.0166437580749354,12384,0.71,0.29
2020-02-25 00:00:00,-0.03128121852555106,12113,0.71,0.29
2020-02-26 00:00:00,-0.03631587790873375,16545,0.72,0.28
2020-02-27 00:00:00,-0.012449114503816795,19650,0.71,0.29
2020-02-28 00:00:00,-0.006122189161504317,20501,0.71,0.29
2020-02-29 00:00:00,-0.015614205803519403,8581,0.78,0.22
2020-03-01 00:00:00,-0.006359372579395818,12910,0.74,0.26
2020-03-02 00:00:00,-0.02378718544585353,15061,0.73,0.27
2020-03-03 00:00:00,-0.019583274021352313,14050,0.74,0.26
2020-03-04 00:00:00,-0.018404272027642533,12734,0.73,0.27
2020-03-05 00:00:00,-0.024865317760219854,14555,0.72,0.28
2020-03-06 00:00:00,-0.0018200847799757771,14862,0.74,0.26
2020-03-07 00:00:00,-0.020529729729729728,5365,0.76,0.24
2020-03-08 00:00:00,-0.04087067009529572,13222,0.73,0.27
2020-03-09 00:00:00,-0.01333756877400602,19266,0.73,0.27
2020-03-10 00:00:00,-0.01668944035006909,17368,0.73,0.27
2020-03-11 00:00:00,-0.04590913779799374,24623,0.72,0.28
2020-03-12 00:00:00,-0.028857288279372263,21219,0.73,0.27
2020-03-13 00:00:00,-0.032314142648740295,25363,0.72,0.28
2020-03-14 00:00:00,-0.06066987237921605,8776,0.73,0.27
2020-03-15 00:00:00,-0.054600262878237035,17879,0.73,0.27
2020-03-16 00:00:00,-0.03060800743058271,20456,0.72,0.28
2020-03-17 00:00:00,-0.04667193093759913,22067,0.71,0.29
2020-03-18 00:00:00,-0.036041405181164214,22659,0.73,0.27
2020-03-19 00:00:00,-0.013857938831129506,19814,0.73,0.27
2020-03-20 00:00:00,-0.031659771380630274,19071,0.72,0.28
2020-03-21 00:00:00,-0.0279331376146789,8175,0.79,0.21
2020-03-22 00:00:00,-0.040105762454225105,14473,0.76,0.24
2020-03-23 00:00:00,-0.025770384111741595,22910,0.74,0.26
2020-03-24 00:00:00,-0.014876515890037044,20516,0.73,0.27
2020-03-25 00:00:00,-0.019927303221063272,21763,0.74,0.26
2020-03-26 00:00:00,-0.02478421999723158,21673,0.72,0.28
2020-03-27 00:00:00,-0.03942877295118674,17864,0.72,0.28
