,sentiment,totalScores,positive,negative
2019-11-01 00:00:00,0.14952533333333334,225,0.84,0.16
2019-11-02 00:00:00,0.24005142857142855,70,0.91,0.09
2019-11-03 00:00:00,0.1202695652173913,115,0.85,0.15
2019-11-04 00:00:00,0.10044985422740525,343,0.8,0.2
2019-11-05 00:00:00,0.05597379310344827,290,0.78,0.22
2019-11-06 00:00:00,0.06624783950617284,324,0.82,0.18
2019-11-07 00:00:00,0.045215384615384616,390,0.78,0.22
2019-11-08 00:00:00,0.0612615776081425,393,0.77,0.23
2019-11-09 00:00:00,-0.017635087719298247,57,0.82,0.18
2019-11-10 00:00:00,0.17526117647058823,85,0.88,0.12
2019-11-11 00:00:00,0.0006648648648648649,259,0.72,0.28
2019-11-12 00:00:00,0.08971421319796954,197,0.84,0.16
2019-11-13 00:00:00,0.004634042553191489,611,0.74,0.26
2019-11-14 00:00:00,-0.002889189189189189,407,0.78,0.22
2019-11-15 00:00:00,8.891928864569083e-06,731,0.73,0.27
2019-11-16 00:00:00,0.11504144144144145,111,0.79,0.21
2019-11-17 00:00:00,0.06547304347826087,115,0.78,0.22
2019-11-18 00:00:00,0.024814393939393938,396,0.75,0.25
2019-11-19 00:00:00,0.04081095890410959,219,0.75,0.25
2019-11-20 00:00:00,0.06853190476190477,420,0.77,0.23
2019-11-21 00:00:00,-0.004077666666666667,300,0.71,0.29
2019-11-22 00:00:00,0.11084526627218934,338,0.82,0.18
2019-11-23 00:00:00,0.06467833333333334,60,0.8,0.2
2019-11-24 00:00:00,0.1459509090909091,110,0.84,0.16
2019-11-25 00:00:00,0.1394568281938326,227,0.85,0.15
2019-11-26 00:00:00,0.19924359673024522,367,0.83,0.17
2019-11-27 00:00:00,0.1109,462,0.8,0.2
2019-11-28 00:00:00,-9.411764705882353e-05,136,0.76,0.24
2019-11-29 00:00:00,0.08122044088176353,499,0.79,0.21
2019-11-30 00:00:00,0.0756323076923077,130,0.82,0.18
2019-12-01 00:00:00,0.20602256097560975,164,0.85,0.15
2019-12-02 00:00:00,0.11380927601809955,442,0.81,0.19
2019-12-03 00:00:00,0.07974665792922674,763,0.8,0.2
2019-12-04 00:00:00,0.024695543175487465,718,0.74,0.26
2019-12-05 00:00:00,0.02535818373812038,947,0.74,0.26
2019-12-06 00:00:00,0.0631396694214876,726,0.76,0.24
2019-12-07 00:00:00,0.13343703703703702,108,0.87,0.13
2019-12-08 00:00:00,0.09319586776859504,121,0.89,0.11
2019-12-09 00:00:00,0.051979225352112676,568,0.76,0.24
2019-12-10 00:00:00,0.01835281385281385,462,0.75,0.25
2019-12-11 00:00:00,0.038265057915057916,518,0.74,0.26
2019-12-12 00:00:00,0.07050049833887043,602,0.77,0.23
2019-12-13 00:00:00,0.0033771653543307086,381,0.71,0.29
2019-12-14 00:00:00,0.03533663366336633,101,0.78,0.22
2019-12-15 00:00:00,0.16009818181818183,110,0.88,0.12
2019-12-16 00:00:00,0.0809075329566855,531,0.78,0.22
2019-12-17 00:00:00,0.14047319277108433,664,0.83,0.17
2019-12-18 00:00:00,0.0938985342019544,614,0.79,0.21
2019-12-19 00:00:00,0.1378456475583864,471,0.82,0.18
2019-12-20 00:00:00,0.0860959090909091,660,0.77,0.23
2019-12-21 00:00:00,0.03077319587628866,97,0.85,0.15
2019-12-22 00:00:00,0.050682442748091604,131,0.83,0.17
2019-12-23 00:00:00,0.093264,425,0.81,0.19
2019-12-24 00:00:00,0.0831730627306273,271,0.8,0.2
2019-12-25 00:00:00,0.0630653846153846,104,0.79,0.21
2019-12-26 00:00:00,0.17761153342070773,2289,0.85,0.15
2019-12-27 00:00:00,0.1323432156862745,1275,0.8,0.2
2019-12-28 00:00:00,0.11537214285714287,140,0.84,0.16
2019-12-29 00:00:00,0.17629132653061225,196,0.86,0.14
2019-12-30 00:00:00,0.17740444444444445,855,0.8,0.2
2019-12-31 00:00:00,0.1559437106918239,636,0.81,0.19
2020-01-01 00:00:00,0.223240490797546,163,0.86,0.14
2020-01-02 00:00:00,0.1902637640449438,1068,0.83,0.17
2020-01-03 00:00:00,0.1780173864894795,903,0.83,0.17
2020-01-04 00:00:00,0.15580137931034482,145,0.88,0.12
2020-01-05 00:00:00,0.04165968586387434,191,0.78,0.22
2020-01-06 00:00:00,0.184829296875,1024,0.83,0.17
2020-01-07 00:00:00,0.10643708820403826,941,0.79,0.21
2020-01-08 00:00:00,0.10116894329896907,776,0.79,0.21
2020-01-09 00:00:00,0.13605110246433202,771,0.82,0.18
2020-01-10 00:00:00,0.10428263888888889,720,0.79,0.21
2020-01-11 00:00:00,0.08487264957264957,117,0.84,0.16
2020-01-12 00:00:00,0.1829879120879121,182,0.86,0.14
2020-01-13 00:00:00,0.1638644283121597,551,0.84,0.16
2020-01-14 00:00:00,0.1043389486260454,837,0.77,0.23
2020-01-15 00:00:00,0.1098640644361834,807,0.79,0.21
2020-01-16 00:00:00,0.12660960118168388,677,0.81,0.19
2020-01-17 00:00:00,0.0938695847362514,891,0.77,0.23
2020-01-18 00:00:00,0.11200324324324325,185,0.91,0.09
2020-01-19 00:00:00,0.06745733333333334,150,0.85,0.15
2020-01-20 00:00:00,0.16710920245398775,163,0.87,0.13
2020-01-21 00:00:00,0.1535472286374134,866,0.85,0.15
2020-01-22 00:00:00,0.12748234582829504,827,0.8,0.2
2020-01-23 00:00:00,0.0855922641509434,530,0.77,0.23
2020-01-24 00:00:00,0.05446109625668449,748,0.73,0.27
2020-01-25 00:00:00,0.008103045685279187,197,0.74,0.26
2020-01-26 00:00:00,-0.0010436567164179105,268,0.7,0.3
2020-01-27 00:00:00,0.07078687392055268,579,0.74,0.26
2020-01-28 00:00:00,0.14504078711985688,559,0.79,0.21
2020-01-29 00:00:00,0.13668365079365077,630,0.82,0.18
2020-01-30 00:00:00,0.11037334807172686,4071,0.82,0.18
2020-01-31 00:00:00,0.11794585213467547,2881,0.78,0.22
